Position,Track Name,Artist,Streams,URL,Year,Month
178,Not Ok,Kygo,42585,https://open.spotify.com/track/6aoGtdWXBkYQ2O2wnyIz2x,2019,05
179,Thotiana,Blueface,42557,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G,2019,05
180,Rum Rage,Sticky Fingers,42482,https://open.spotify.com/track/5uBK8Ap1BCEc4GgMcEjeic,2019,05
181,Closer,SIX60,42444,https://open.spotify.com/track/1kpSmoMmNm3pcCU7MTTpoJ,2019,05
182,Tennessee Whiskey,Chris Stapleton,42434,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx,2019,05
183,I'm Yours,Jason Mraz,42322,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,2019,05
184,Closer,The Chainsmokers,42310,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2019,05
185,Peer Pressure,James Bay,42256,https://open.spotify.com/track/4RE3vueod5PL48rvHtuu9C,2019,05
186,Celebrate (feat. Travis Scott & Post Malone),DJ Khaled,42251,https://open.spotify.com/track/0b6UoVjUzFyZNpHI0aAhKt,2019,05
187,Love Me Less (feat. Quinn XCII),MAX,42151,https://open.spotify.com/track/2tOOcDDYkh0PSjr6GwPEAJ,2019,05
188,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,42023,https://open.spotify.com/track/20ZP3Om9DvDazXrNUC7WM2,2019,05
189,Location,Khalid,41997,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2019,05
190,Floating (feat. 21 Savage),ScHoolboy Q,41832,https://open.spotify.com/track/4NN6N5TxBO5k9uqu0W4gfQ,2019,05
191,Nice For What,Drake,41791,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw,2019,05
192,Stop Snitchin,YG,41770,https://open.spotify.com/track/5IjRKZlpKVBBRn0COL7pik,2019,05
193,Riptide,Vance Joy,41647,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm,2019,05
194,In My Mind,Dynoro,41442,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019,05
195,Havana (feat. Young Thug),Camila Cabello,41422,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2019,05
196,Photograph,Ed Sheeran,41404,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2019,05
197,Losing It,FISHER,41382,https://open.spotify.com/track/6ho0GyrWZN3mhi9zVRW7xi,2019,05
198,listen before i go,Billie Eilish,41357,https://open.spotify.com/track/0tMSssfxAL2oV8Vri0mFHE,2019,05
199,Hurts 2B Human (feat. Khalid),P!nk,41233,https://open.spotify.com/track/2BM7nF0pMIpLQOT04o691Z,2019,05
200,So Close,NOTD,41146,https://open.spotify.com/track/7FjZU7XFs7P9jHI9Z0yRhK,2019,05
1,Señorita,Shawn Mendes,399901,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik,2019,06
2,I Don't Care (with Justin Bieber),Ed Sheeran,313359,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns,2019,06
3,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,268726,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,2019,06
4,bad guy,Billie Eilish,260846,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019,06
5,Someone You Loved,Lewis Capaldi,253666,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019,06
6,Money In The Grave (Drake ft. Rick Ross),Drake,203957,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,2019,06
7,You Need To Calm Down,Taylor Swift,202432,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS,2019,06
8,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,195359,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR,2019,06
9,No Guidance (feat. Drake),Chris Brown,190268,https://open.spotify.com/track/7FEwp8BavoEVE3AnxJDchc,2019,06
10,Truth Hurts,Lizzo,187701,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,2019,06
11,Never Really Over,Katy Perry,173659,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,2019,06
12,If I Can't Have You,Shawn Mendes,170980,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz,2019,06
13,The Git Up,Blanco Brown,165150,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm,2019,06
14,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,158670,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019,06
15,The London (feat. J. Cole & Travis Scott),Young Thug,158087,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx,2019,06
16,Talk (feat. Disclosure),Khalid,157558,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2019,06
17,3 Nights,Dominic Fike,157193,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,2019,06
18,Panini,Lil Nas X,154720,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r,2019,06
19,EARFQUAKE,"Tyler, The Creator",153009,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,2019,06
20,"Go Loko (feat. Tyga, Jon Z)",YG,139944,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD,2019,06
21,Sucker,Jonas Brothers,139006,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,2019,06
22,It's You,Ali Gatie,137943,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq,2019,06
23,Easier,5 Seconds of Summer,136930,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ,2019,06
24,Rescue Me,OneRepublic,127894,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM,2019,06
25,Old Town Road,Lil Nas X,125115,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,2019,06
26,SOS (feat. Aloe Blacc),Avicii,116642,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5,2019,06
27,Shallow,Lady Gaga,116585,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,06
28,Wow.,Post Malone,116174,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019,06
29,Ransom,Lil Tecca,114177,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH,2019,06
30,Saturday Nights,Khalid,109080,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019,06
31,when the party's over,Billie Eilish,107511,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2019,06
32,Better,Khalid,107403,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019,06
33,Only Human,Jonas Brothers,105643,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,2019,06
34,Paradise,Bazzi,105326,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG,2019,06
35,Call You Mine (feat. Bebe Rexha),The Chainsmokers,103830,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR,2019,06
36,All This Time,Drax Project,102977,https://open.spotify.com/track/5pWsEZcRSwl1XOOIa52AIV,2019,06
37,Eastside (with Halsey & Khalid),benny blanco,100733,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019,06
38,Just Us (feat. SZA),DJ Khaled,100598,https://open.spotify.com/track/0BnTBAGmr9FtYwkZrwKhwS,2019,06
39,Lalala,Y2K,97150,https://open.spotify.com/track/07rmSXN6vNoquX1AsWd9pP,2019,06
40,Let Me Down Slowly,Alec Benjamin,97089,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2019,06
41,i'm so tired...,Lauv,95076,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019,06
42,Heaven,Avicii,92473,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ,2019,06
43,lovely (with Khalid),Billie Eilish,91759,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2019,06
44,Mother's Daughter,Miley Cyrus,91396,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr,2019,06
45,bury a friend,Billie Eilish,91394,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,2019,06
46,wish you were gay,Billie Eilish,89855,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,2019,06
47,Happier,Marshmello,89637,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,06
48,Dancing With A Stranger (with Normani),Sam Smith,89618,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019,06
49,Soaked,BENEE,88504,https://open.spotify.com/track/5p80uI2FhYGQZJRfzy7mb6,2019,06
50,I Don't Belong In This Club,Why Don't We,85871,https://open.spotify.com/track/45ZGEdLxCZvdMX9jWlsAAx,2019,06
51,Piece Of Your Heart,MEDUZA,83197,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2019,06
52,MIDDLE CHILD,J. Cole,81205,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2019,06
53,Shotgun,George Ezra,79446,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2019,06
54,7 rings,Ariana Grande,78873,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019,06
55,Sanctuary,Joji,78430,https://open.spotify.com/track/3xaugmCyXrVkrDTXbFkMW3,2019,06
56,Rodeo,Lil Nas X,78208,https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n,2019,06
57,Suge,DaBaby,77568,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,2019,06
58,Vossi Bop,Stormzy,75580,https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr,2019,06
59,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,73545,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY,2019,06
60,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,73516,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM,2019,06
61,Youngblood,5 Seconds of Summer,71107,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019,06
62,Without Me,Halsey,71065,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019,06
63,Homicide (feat. Eminem),Logic,69497,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd,2019,06
64,i love you,Billie Eilish,69391,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,2019,06
65,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,68394,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw,2019,06
66,Here With Me,Marshmello,66567,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,2019,06
67,Evil Spider,BENEE,66411,https://open.spotify.com/track/3NqoZnyv3qLAM0y3CjB8l2,2019,06
68,Bohemian Rhapsody - Remastered 2011,Queen,66153,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2019,06
69,Be Alright,Dean Lewis,65707,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,2019,06
70,Vibes,SIX60,65617,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy,2019,06
71,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,65327,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,2019,06
72,Painkiller,Ruel,64921,https://open.spotify.com/track/1abFkY2jm6KDFMZ7RD9YJh,2019,06
73,Find U Again (feat. Camila Cabello),Mark Ronson,64702,https://open.spotify.com/track/5Uw7Dut2lZfexn3Y09swpf,2019,06
74,Body (feat. brando),Loud Luxury,64481,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2019,06
75,Easy,DaniLeigh,63552,https://open.spotify.com/track/2kYB66omjIRkqPx8zRPEAH,2019,06
76,Sweet but Psycho,Ava Max,63424,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019,06
77,rockstar (feat. 21 Savage),Post Malone,63245,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,06
78,"thank u, next",Ariana Grande,63183,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019,06
79,I Fall Apart,Post Malone,62869,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2019,06
80,Tiny Dancer,Elton John,62652,https://open.spotify.com/track/2TVxnKdb3tqe1nhQWwwZCO,2019,06
81,One Thing Right,Marshmello,62483,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,2019,06
82,Better Now,Post Malone,62184,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019,06
83,Isis,Joyner Lucas,61816,https://open.spotify.com/track/36TO60sxDduIsO3xH8IcUh,2019,06
84,Pop Out (feat. Lil Tjay),Polo G,61738,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,2019,06
85,Always Remember Us This Way,Lady Gaga,61243,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,2019,06
86,"break up with your girlfriend, i'm bored",Ariana Grande,59875,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019,06
87,SICKO MODE,Travis Scott,59585,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019,06
88,Dreams - 2004 Remaster,Fleetwood Mac,59541,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,2019,06
89,Focus (feat. 21 Savage),Bazzi,58974,https://open.spotify.com/track/12iDo4Kdw9vA2X1lN3UTVu,2019,06
90,Nightmare,Halsey,58711,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc,2019,06
91,Jocelyn Flores,XXXTENTACION,58399,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2019,06
92,Pure Water (with Migos),Mustard,58270,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp,2019,06
93,Taste (feat. Offset),Tyga,58132,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt,2019,06
94,Africa,TOTO,56649,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,2019,06
95,Murder On My Mind,YNW Melly,55951,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,2019,06
96,ocean eyes,Billie Eilish,55875,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,2019,06
97,Say You Won't Let Go,James Arthur,55429,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2019,06
98,Shape of You,Ed Sheeran,54976,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2019,06
99,So Am I,Ava Max,54745,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7,2019,06
100,Outta My Head (with John Mayer),Khalid,54589,https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP,2019,06
101,2002,Anne-Marie,54588,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019,06
102,I Like Me Better,Lauv,54454,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019,06
103,Don't Call Me Up,Mabel,54438,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,2019,06
104,Mad Love,Mabel,54249,https://open.spotify.com/track/79JBjIq90BrQ8Ws0pUhlzD,2019,06
105,Going Bad (feat. Drake),Meek Mill,54199,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019,06
106,Lucid Dreams,Juice WRLD,53986,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019,06
107,Who Do You Love,The Chainsmokers,53934,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN,2019,06
108,Walk Me Home,P!nk,53699,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo,2019,06
109,Come Home,Sons Of Zion,53313,https://open.spotify.com/track/2ASU8fV9hVvE2Aa0r8lrwE,2019,06
110,SAD!,XXXTENTACION,52781,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2019,06
111,Mr. Brightside,The Killers,52559,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN,2019,06
112,Girls Like You (feat. Cardi B),Maroon 5,52331,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,06
113,Lost In Japan,Shawn Mendes,51927,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV,2019,06
114,High Hopes,Panic! At The Disco,51277,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019,06
115,Get You The Moon (feat. Snøw),Kina,50559,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,2019,06
116,Bright Blue Skies,Mitch James,50550,https://open.spotify.com/track/5zxwumO0laRosoeOvbVSvc,2019,06
117,"Don't Give Up On Me - (From ""Five Feet Apart"")",Andy Grammer,49806,https://open.spotify.com/track/4Y0TtDriFlN3XZoQx6PYsu,2019,06
118,My Bad,Khalid,49480,https://open.spotify.com/track/2XKFnwB6djxrJCjR3PdeRb,2019,06
119,Psycho (feat. Ty Dolla $ign),Post Malone,49228,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2019,06
120,Perfect,Ed Sheeran,48772,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2019,06
121,Don’t Forget Your Roots,SIX60,48603,https://open.spotify.com/track/5mUiad5pDU1wFvIbtKgJKB,2019,06
122,Moonlight,XXXTENTACION,48052,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019,06
123,Hotel California - 2013 Remaster,Eagles,47934,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv,2019,06
124,Don't Stop Believin',Journey,47357,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue,2019,06
125,Bruises,Lewis Capaldi,46452,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,2019,06
126,On A Roll,Ashley O,46292,https://open.spotify.com/track/56JyMaElW79S7TDWh1Zw1m,2019,06
127,Cool,Jonas Brothers,46130,https://open.spotify.com/track/7yfi8B8opXjnRh4VZnOkz9,2019,06
128,Your Song,Elton John,46102,https://open.spotify.com/track/38zsOOcu31XbbYj9BIPUF1,2019,06
129,Go Your Own Way - 2004 Remaster,Fleetwood Mac,46093,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa,2019,06
130,Giant (with Rag'n'Bone Man),Calvin Harris,45931,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,2019,06
131,Don’t Give It Up,SIX60,45794,https://open.spotify.com/track/5YOqfElMeshCt5oRk4yAgx,2019,06
132,"Jealous (feat. Chris Brown, Lil Wayne & Big Sean)",DJ Khaled,45761,https://open.spotify.com/track/6Dq8FZrvx9S28iyaKSwn9x,2019,06
133,Thunder,Imagine Dragons,45488,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2019,06
134,Earth,Lil Dicky,45462,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO,2019,06
135,Young Dumb & Broke,Khalid,45355,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2019,06
136,No Role Modelz,J. Cole,45287,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,2019,06
137,Sweet Home Alabama,Lynyrd Skynyrd,45228,https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg,2019,06
138,How To Fly,Sticky Fingers,45041,https://open.spotify.com/track/3jAoLij05OiNndX2XlSRdS,2019,06
139,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,45018,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,2019,06
140,MEGATRON,Nicki Minaj,44913,https://open.spotify.com/track/1ZDmxwg7Lywlx68b7SsJjj,2019,06
141,a lot,21 Savage,44845,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,2019,06
142,Don't Stop Me Now - Remastered 2011,Queen,44575,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2019,06
143,my strange addiction,Billie Eilish,44468,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK,2019,06
144,Sunset Lover,Petit Biscuit,44388,https://open.spotify.com/track/3WRQUvzRvBDr4AxMWhXc5E,2019,06
145,idontwannabeyouanymore,Billie Eilish,44339,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu,2019,06
146,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,44252,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019,06
147,you should see me in a crown,Billie Eilish,44159,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d,2019,06
148,Bad Liar,Imagine Dragons,43753,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2019,06
149,God's Plan,Drake,43525,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2019,06
150,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,43465,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z,2019,06
151,Love Someone,Lukas Graham,43436,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019,06
152,Thinking out Loud,Ed Sheeran,43116,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2019,06
153,ZEZE (feat. Travis Scott & Offset),Kodak Black,43048,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019,06
154,Falling Like The Stars,James Arthur,43033,https://open.spotify.com/track/15xWRPHQMeqgdkGzInx3PY,2019,06
155,Boy With Luv (feat. Halsey),BTS,42612,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,2019,06
156,Party In The U.S.A.,Miley Cyrus,42467,https://open.spotify.com/track/3E7dfMvvCLUddWissuqMwr,2019,06
157,Nights Like This (feat. Ty Dolla $ign),Kehlani,42394,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy,2019,06
158,Purple Emoji (feat. J. Cole),Ty Dolla $ign,42256,https://open.spotify.com/track/3OJ4LEE50iFELaHiZ09zif,2019,06
159,Heat (feat. Gunna),Chris Brown,42235,https://open.spotify.com/track/1wN6UMOnoOWqqQ6MY5R09T,2019,06
160,Robbery,Juice WRLD,42215,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,2019,06
161,Faucet Failure,Ski Mask The Slump God,42205,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN,2019,06
162,Tennessee Whiskey,Chris Stapleton,42155,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx,2019,06
163,SLOW DANCING IN THE DARK,Joji,42150,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,2019,06
164,Too Good At Goodbyes,Sam Smith,42130,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2019,06
165,CIVIL WAR - Bonus,Russ,42025,https://open.spotify.com/track/5tmu5pAFHkUSl8Fo8ncyA4,2019,06
166,Believer,Imagine Dragons,41761,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2019,06
167,bellyache,Billie Eilish,41575,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams,2019,06
168,Don't Go Breaking My Heart,Elton John,41237,https://open.spotify.com/track/7HW5WIw7ZgZORCzUxv5gW5,2019,06
169,Another One Bites The Dust - Remastered 2011,Queen,41131,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,2019,06
170,The Chain - 2004 Remaster,Fleetwood Mac,41096,https://open.spotify.com/track/5e9TFTbltYBg2xThimr0rU,2019,06
171,Dancing On My Own,Calum Scott,41065,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ,2019,06
172,Worth It,YK Osiris,40934,https://open.spotify.com/track/4XiGKQqbmnMVxDzUj6j3f2,2019,06
173,Best Part (feat. Daniel Caesar),H.E.R.,40864,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2019,06
174,Rum Rage,Sticky Fingers,40807,https://open.spotify.com/track/5uBK8Ap1BCEc4GgMcEjeic,2019,06
175,Riptide,Vance Joy,40764,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm,2019,06
176,Drip Too Hard (Lil Baby & Gunna),Lil Baby,40761,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,2019,06
177,Under Pressure - Remastered 2011,Queen,40528,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x,2019,06
178,Rise,Jonas Blue,40261,https://open.spotify.com/track/5ZSl6gDoV6bPPxzmLeneV9,2019,06
179,Havana (feat. Young Thug),Camila Cabello,40123,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2019,06
180,Closer,The Chainsmokers,39978,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2019,06
181,HUMBLE.,Kendrick Lamar,39863,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2019,06
182,Brown Eyed Girl,Van Morrison,39720,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul,2019,06
183,Pumped Up Kicks,Foster The People,39599,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,2019,06
184,Closer,SIX60,39588,https://open.spotify.com/track/1kpSmoMmNm3pcCU7MTTpoJ,2019,06
185,Nice For What,Drake,39574,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw,2019,06
186,6 Figures,Kings,39562,https://open.spotify.com/track/1Q8OgsmxcnoGev6T7KUenD,2019,06
187,September,"Earth, Wind & Fire",39543,https://open.spotify.com/track/1mqlc0vEP9mU1kZgTi6LIQ,2019,06
188,Bennie And The Jets - Remastered 2014,Elton John,39530,https://open.spotify.com/track/5Wj1rJnCLpMHdLaxsFtJLs,2019,06
189,I'm Yours,Jason Mraz,39436,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,2019,06
190,The Middle,Zedd,39211,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2019,06
191,Summer Of '69,Bryan Adams,39089,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa,2019,06
192,Sweet Child O' Mine,Guns N' Roses,38831,https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51,2019,06
193,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,38817,https://open.spotify.com/track/02dRkCEc8Q5ch4TTcnLxOn,2019,06
